image,velocity,angular_velocity,x,y
56.png,0.09999999999999999,0.0,-6.5495997168259175,-7.29715168118777
57.png,0.09999999999999999,0.0,-6.535999765620839,-7.2970637809086085
58.png,0.09999999999999999,0.0,-6.519000457224342,-7.296953751993799
59.png,0.09999999999999999,0.0,-6.508800675657219,-7.2968876516956005
60.png,0.09999999999999999,0.0,-6.502000541666618,-7.296843529399762
61.png,0.09999999999999999,0.0,-6.488400963406779,-7.296755268418274
62.png,0.09999999999999999,0.0,-6.461201498602567,-7.29657832342863
63.png,0.09999999999999999,0.0,-6.447601868256858,-7.296489721532976
64.png,0.09999999999999999,0.0,-6.437402219365729,-7.2964231613448804
65.png,0.09999999999999999,0.0,-6.4272025486936375,-7.296356565841573
66.png,0.09999999999999999,0.0,-6.417002482135214,-7.296289871004222
67.png,0.09999999999999999,0.0,-6.406802813225914,-7.296223165071935
68.png,0.09999999999999999,0.0,-6.406802813225914,-7.296223165071935
69.png,0.09999999999999999,0.0,-6.40340297181227,-7.296200890870369
70.png,0.09999999999999999,0.0,-6.400003077482652,-7.296178612625633
71.png,0.09999999999999999,0.0,-6.383003524039549,-7.296067210245117
72.png,0.09999999999999999,0.0,-6.379603506718497,-7.2960448900529045
73.png,0.09999999999999999,0.0,-6.359204064605462,-7.295910886488792
74.png,0.09999999999999999,0.0,-6.355804124633147,-7.295888529522913
75.png,0.09999999999999999,0.0,-6.349004398882205,-7.29584380796465
76.png,0.09999999999999999,0.0,-6.3422045151485635,-7.295799058811084
77.png,0.09999999999999999,0.0,-6.3286046265343145,-7.295709437583542
78.png,0.09999999999999999,0.0,-6.318405033652449,-7.295642148201441
79.png,0.09999999999999999,0.0,-6.304805450599446,-7.295552359808147
80.png,0.09999999999999999,0.0,-6.3014054927510506,-7.295529899145317
81.png,0.09999999999999999,0.0,-6.287805583268544,-7.295439931590381
82.png,0.09999999999999999,0.0,-6.264006378312183,-7.295282266378756
83.png,0.09999999999999999,0.0,-6.2402068086308935,-7.295124242034273
84.png,0.09999999999999999,0.0,-6.230007084005898,-7.295056389804054
85.png,0.09999999999999999,0.0,-6.216407489856379,-7.294965881227531
86.png,0.09999999999999999,0.0,-6.206207529892198,-7.294897895657049
87.png,0.09999999999999999,0.0,-6.189208075640978,-7.294784439959454
88.png,0.09999999999999999,0.0,-6.175608515660608,-7.294693604675985
89.png,0.09999999999999999,0.0,-6.151809016095431,-7.2945343108152585
90.png,0.09999999999999999,0.0,-6.151809016095431,-7.2945343108152585
91.png,0.09999999999999999,0.0,-6.141609313326979,-7.294465928956534
92.png,0.09999999999999999,0.0,-6.121209678429314,-7.29432897807379
93.png,0.09999999999999999,0.0,-6.117809802895421,-7.294306145015391
94.png,0.09999999999999999,0.0,-6.097410409079293,-7.294168921600615
95.png,0.09999999999999999,0.0,-6.097410409079293,-7.294168921600615
96.png,0.09999999999999999,0.0,-6.080410672346457,-7.294054341680331
97.png,0.09999999999999999,0.0,-6.066811134495231,-7.29396257797602
98.png,0.09999999999999999,0.0,-6.049811602489302,-7.293847723647138
99.png,0.09999999999999999,0.0,-6.04301161669915,-7.293801710054795
100.png,0.09999999999999999,0.0,-6.029412006054416,-7.29370965256125
101.png,0.09999999999999999,0.0,-6.015812371620193,-7.293617449064574
102.png,0.09999999999999999,0.0,-6.005612639759503,-7.293548245597886
103.png,0.09999999999999999,0.0,-6.005612639759503,-7.293548245597886
104.png,0.09999999999999999,0.0,-5.992012885594952,-7.293455857618731
105.png,0.09999999999999999,0.0,-5.975013396107281,-7.293340200857748
106.png,0.09999999999999999,0.0,-5.964813699509608,-7.293270752957375
107.png,0.09999999999999999,0.0,-5.951213948523287,-7.29317802407244
108.png,0.09999999999999999,0.0,-5.941014309717064,-7.293108397603116
109.png,0.09999999999999999,0.0,-5.930814572763957,-7.293038723297017
110.png,0.09999999999999999,0.0,-5.9206148334444855,-7.292968982102963
111.png,0.09999999999999999,0.0,-5.910414991410572,-7.292899178088484
112.png,0.09999999999999999,0.0,-5.910414991410572,-7.292899178088484
113.png,0.09999999999999999,0.0,-5.8798158862356384,-7.2926893823264765
114.png,0.09999999999999999,0.0,-5.873015948072366,-7.29264266868844
115.png,0.09999999999999999,0.0,-5.8594163767577685,-7.292549209598349
116.png,0.09999999999999999,0.0,-5.845816715787943,-7.292455618141523
117.png,0.09999999999999999,0.0,-5.832216979389681,-7.292361883158251
118.png,0.09999999999999999,0.0,-5.818617396827672,-7.292268099047968
119.png,0.09999999999999999,0.0,-5.8084176396383285,-7.292197639449508
120.png,0.09999999999999999,0.0,-5.79821798314649,-7.292127158323723
121.png,0.09999999999999999,0.0,-5.794818052803016,-7.292103635631852
122.png,0.09999999999999999,0.0,-5.7914180477320665,-7.292080099838147
123.png,0.09999999999999999,0.0,-5.78801809193243,-7.292056587549768
124.png,0.09999999999999999,0.0,-5.7846182108171735,-7.2920330476161626
125.png,0.09999999999999999,0.0,-5.774418548781291,-7.291962416076697
126.png,0.09999999999999999,0.0,-5.747219188229309,-7.291773705678703
127.png,0.09999999999999999,0.0,-5.723419903953088,-7.2916082296206515
128.png,0.09999999999999999,0.0,-5.709820272001772,-7.291513517923463
129.png,0.09999999999999999,0.0,-5.709820272001772,-7.291513517923463
130.png,0.09999999999999999,0.0,-5.703020375417777,-7.291466104181486
131.png,0.09999999999999999,0.0,-5.686020897613826,-7.291347469788298
132.png,0.09999999999999999,0.0,-5.662221446632413,-7.291181120046649
133.png,0.09999999999999999,0.0,-5.6588215558884665,-7.291157335749621
134.png,0.09999999999999999,0.0,-5.641822019359524,-7.291038257507326
135.png,0.09999999999999999,0.0,-5.628222428501663,-7.290942884354033
136.png,0.09999999999999999,0.0,-5.618022617681258,-7.290871253962774
137.png,0.09999999999999999,0.0,-5.607822991185797,-7.290799584457052
138.png,0.09999999999999999,0.0,-5.594223344692276,-7.29070391803598
139.png,0.09999999999999999,0.0,-5.577223721823408,-7.2905841629962245
140.png,0.09999999999999999,0.0,-5.577223721823408,-7.2905841629962245
141.png,0.09999999999999999,0.0,-5.56022420099496,-7.290464240874572
142.png,0.09999999999999999,0.0,-5.55682431297796,-7.290440241660071
143.png,0.09999999999999999,0.0,-5.5330249587776175,-7.29027203199461
144.png,0.09999999999999999,0.0,-5.519425346442554,-7.290175728574311
145.png,0.09999999999999999,0.0,-5.516025437403057,-7.290151638640212
146.png,0.09999999999999999,0.0,-5.505825790218874,-7.290079361636903
147.png,0.09999999999999999,0.0,-5.499025946225924,-7.290031085463848
148.png,0.09999999999999999,0.0,-5.4956259861950185,-7.290006961768074
149.png,0.09999999999999999,0.0,-5.485426358549799,-7.289934543017611
150.png,0.09999999999999999,0.0,-5.458227076694654,-7.28974105803
151.png,0.09999999999999999,0.0,-5.444627447918537,-7.289644173362191
152.png,0.09999999999999999,0.0,-5.434427658369508,-7.289571390807097
153.png,0.09999999999999999,0.0,-5.4174281958048525,-7.289450021826203
154.png,0.09999999999999999,0.0,-5.403828536146036,-7.289352792990597
155.png,0.09999999999999999,0.0,-5.393628782140423,-7.2892797582316495
156.png,0.09999999999999999,0.0,-5.376629340434888,-7.289157975325849
157.png,0.09999999999999999,0.0,-5.366429530220934,-7.289084798305891
158.png,0.09999999999999999,0.0,-5.356229889023268,-7.289011582213129
159.png,0.09999999999999999,0.0,-5.335830518955942,-7.288864922295689
160.png,0.09999999999999999,0.0,-5.335830518955942,-7.288864922295689
161.png,0.09999999999999999,0.0,-5.332430542926193,-7.288840449330555
162.png,0.09999999999999999,0.0,-5.329030581562511,-7.288815961054782
163.png,0.09999999999999999,0.0,-5.325630691194535,-7.288791482369764
164.png,0.09999999999999999,0.0,-5.312031166138982,-7.288693490062777
165.png,0.09999999999999999,0.0,-5.308631219612978,-7.288668959741247
166.png,0.09999999999999999,0.0,-5.298431586531694,-7.28859539817425
167.png,0.09999999999999999,0.0,-5.267832376723035,-7.288374215248355
168.png,0.09999999999999999,0.0,-5.240633104634005,-7.28817717723849
169.png,0.09999999999999999,0.0,-5.2304334809551305,-7.2881031703699
170.png,0.09999999999999999,0.0,-5.22023369685856,-7.288029088071614
171.png,0.09999999999999999,0.0,-5.206634090542497,-7.287930221188678
172.png,0.09999999999999999,0.0,-5.1964343617151405,-7.287856022303766
173.png,0.09999999999999999,0.0,-5.1896346390265204,-7.287806496785739
174.png,0.09999999999999999,0.0,-5.169235205149025,-7.2876577960974425
175.png,0.09999999999999999,0.0,-5.169235205149025,-7.2876577960974425
176.png,0.09999999999999999,0.0,-5.16243534707958,-7.287608120898624
177.png,0.09999999999999999,0.0,-5.148835831155394,-7.287508813987369
178.png,0.09999999999999999,0.0,-5.131836299211219,-7.287384487296092
179.png,0.09999999999999999,0.0,-5.118236636961409,-7.2872848744590115
180.png,0.09999999999999999,0.0,-5.108037038457773,-7.287210119721623
181.png,0.09999999999999999,0.0,-5.108037038457773,-7.287210119721623
182.png,0.09999999999999999,0.0,-5.104637119497895,-7.287185184555812
183.png,0.09999999999999999,0.0,-5.084237741648338,-7.287035408491413
184.png,0.09999999999999999,0.0,-5.070638085531319,-7.286935420813088
185.png,0.09999999999999999,0.0,-5.053638558396532,-7.286810268403953
186.png,0.09999999999999999,0.0,-5.043438935167522,-7.286735115885557
187.png,0.09999999999999999,0.0,-5.029839244191876,-7.286634785900117
188.png,0.09999999999999999,0.0,-5.019639568988508,-7.286559476845114
189.png,0.09999999999999999,0.0,-5.006039982453026,-7.286458968415831
190.png,0.09999999999999999,0.0,-4.992440282258885,-7.286358319422225
191.png,0.09999999999999999,0.0,-4.982240659541956,-7.286282794602326
192.png,0.09999999999999999,0.0,-4.982240659541956,-7.286282794602326
193.png,0.09999999999999999,0.0,-4.972040933459384,-7.2862071571063876
194.png,0.09999999999999999,0.0,-4.9686410318568655,-7.286181952298091
195.png,0.09999999999999999,0.0,-4.958441427255528,-7.286106262789749
196.png,0.09999999999999999,0.0,-4.941441887072038,-7.285979977261534
197.png,0.09999999999999999,0.0,-4.934642119718472,-7.28592938475763
198.png,0.09999999999999999,0.0,-4.921042572435572,-7.285828183029162
199.png,0.09999999999999999,0.0,-4.90404300938458,-7.285701495764065
200.png,0.09999999999999999,0.0,-4.887043512531062,-7.285574633031033
201.png,0.09999999999999999,0.0,-4.863244239204374,-7.285396739677691
202.png,0.09999999999999999,0.0,-4.853044632353698,-7.285320394927367
203.png,0.09999999999999999,0.0,-4.842844865080192,-7.285243979067331
204.png,0.09999999999999999,0.0,-4.832645210701943,-7.285167527266826
205.png,0.09999999999999999,0.0,-4.819045579529917,-7.285065467837051
206.png,0.09999999999999999,0.0,-4.8054459468661825,-7.284963273769743
207.png,0.09999999999999999,0.0,-4.791846441375648,-7.284861015305391
208.png,0.09999999999999999,0.0,-4.781646672639245,-7.28478420482764
209.png,0.09999999999999999,0.0,-4.771447086971816,-7.284707366707828
210.png,0.09999999999999999,0.0,-4.74764780932112,-7.284527795325147
211.png,0.09999999999999999,0.0,-4.74764780932112,-7.284527795325147
212.png,0.09999999999999999,0.0,-4.730648361713349,-7.284399338732706
213.png,0.09999999999999999,0.0,-4.717048724262172,-7.284296424486743
214.png,0.09999999999999999,0.0,-4.717048724262172,-7.284296424486743
215.png,0.09999999999999999,0.0,-4.696649344297307,-7.284141867115403
216.png,0.09999999999999999,0.0,-4.696649344297307,-7.284141867115403
217.png,0.09999999999999999,0.0,-4.676250004742882,-7.283987042960058
218.png,0.09999999999999999,0.0,-4.655850614146691,-7.283831979704532
219.png,0.09999999999999999,0.0,-4.642251096952687,-7.283728466329995
220.png,0.09999999999999999,0.0,-4.62865153775861,-7.283624849738943
221.png,0.09999999999999999,0.0,-4.6184517719109515,-7.283547023451646
222.png,0.09999999999999999,0.0,-4.6048522572883535,-7.283443231805669
223.png,0.09999999999999999,0.0,-4.598052451200999,-7.2833912427441865
224.png,0.09999999999999999,0.0,-4.587852785602163,-7.283313283081253
225.png,0.09999999999999999,0.0,-4.57085326248628,-7.2831831512041205
226.png,0.09999999999999999,0.0,-4.57085326248628,-7.2831831512041205
227.png,0.09999999999999999,0.0,-4.567453402744718,-7.283157123017822
228.png,0.09999999999999999,0.0,-4.553853813212564,-7.283052853288719
229.png,0.09999999999999999,0.0,-4.543654219878722,-7.282974618529884
230.png,0.09999999999999999,0.0,-4.533454447078462,-7.282896267289424
231.png,0.09999999999999999,0.0,-4.519854988156688,-7.2827917698687665
232.png,0.09999999999999999,0.0,-4.506255382352938,-7.282687124485706
233.png,0.09999999999999999,0.0,-4.489255909873191,-7.282556157077727
234.png,0.09999999999999999,0.0,-4.489255909873191,-7.282556157077727
235.png,0.09999999999999999,0.0,-4.465456694610618,-7.282372527764345
236.png,0.09999999999999999,0.0,-4.465456694610618,-7.282372527764345
237.png,0.09999999999999999,0.0,-4.44845723117479,-7.2822411437430175
238.png,0.09999999999999999,0.0,-4.434857763725269,-7.282135932311324
239.png,0.09999999999999999,0.0,-4.424657989570083,-7.282056925646562
240.png,0.09999999999999999,0.0,-4.424657989570083,-7.282056925646562
241.png,0.09999999999999999,0.0,-4.394059065681485,-7.281819582029417
242.png,0.09999999999999999,0.0,-4.387259164928364,-7.281766736246136
243.png,0.09999999999999999,0.0,-4.38385928150618,-7.281740317226624
244.png,0.09999999999999999,0.0,-4.380459424382361,-7.281713900540564
245.png,0.09999999999999999,0.0,-4.356660243046818,-7.281528703419211
246.png,0.09999999999999999,0.0,-4.3396607446011775,-7.281396196768143
247.png,0.09999999999999999,0.0,-4.329461157471701,-7.281316618555358
248.png,0.09999999999999999,0.0,-4.31586159173648,-7.281210414803241
249.png,0.09999999999999999,0.0,-4.305661902197172,-7.281130675764423
250.png,0.09999999999999999,0.0,-4.292062400787356,-7.2810242917876185
251.png,0.09999999999999999,0.0,-4.2818626588821145,-7.280944388640013
252.png,0.09999999999999999,0.0,-4.271663094390643,-7.280864469852371
253.png,0.09999999999999999,0.0,-4.271663094390643,-7.280864469852371
254.png,0.09999999999999999,0.0,-4.241064025650514,-7.280624242792569
255.png,0.09999999999999999,0.0,-4.241064025650514,-7.280624242792569
256.png,0.09999999999999999,0.0,-4.230864432463252,-7.280544081484312
257.png,0.09999999999999999,0.0,-4.210465108005545,-7.280383503837233
258.png,0.09999999999999999,0.0,-4.179866107400428,-7.280142151724015
259.png,0.09999999999999999,0.0,-4.179866107400428,-7.280142151724015
260.png,0.09999999999999999,0.0,-4.169666440954835,-7.280061597667182
261.png,0.09999999999999999,0.0,-4.166266598423324,-7.280034730912651
262.png,0.09999999999999999,0.0,-4.162866704978666,-7.280007854562071
263.png,0.09999999999999999,0.0,-4.156066831834795,-7.279954048766957
264.png,0.09999999999999999,0.0,-4.149267098421262,-7.279900271977884
265.png,0.09999999999999999,0.0,-4.1390674958227,-7.279819498458345
266.png,0.09999999999999999,0.0,-4.125467970823678,-7.279711735529258
267.png,0.09999999999999999,0.0,-4.108468491404378,-7.279576856071129
268.png,0.09999999999999999,0.0,-4.088069211971166,-7.279414761705881
269.png,0.09999999999999999,0.0,-4.077869599429532,-7.279333639671932
270.png,0.09999999999999999,0.0,-4.057470343295714,-7.279171165429613
271.png,0.09999999999999999,0.0,-4.043870769730281,-7.279062721292117
272.png,0.09999999999999999,0.0,-4.03367112061779,-7.278981293911167
273.png,0.09999999999999999,0.0,-4.023471437674385,-7.2788998405873855
274.png,0.09999999999999999,0.0,-4.013271800280022,-7.278818293729496
275.png,0.09999999999999999,0.0,-3.999672272878107,-7.27870949419726
276.png,0.09999999999999999,0.0,-3.999672272878107,-7.27870949419726
277.png,0.09999999999999999,0.0,-3.979272977313995,-7.278546052759306
278.png,0.09999999999999999,0.0,-3.9656733757565545,-7.27843694153529
279.png,0.09999999999999999,0.0,-3.9588736513045553,-7.278382378898569
280.png,0.09999999999999999,0.0,-3.935074513070776,-7.278191092147072
281.png,0.09999999999999999,0.0,-3.935074513070776,-7.278191092147072
282.png,0.09999999999999999,0.0,-3.931674606405672,-7.278163739101336
283.png,0.09999999999999999,0.0,-3.9282746958410333,-7.278136359311826
284.png,0.09999999999999999,0.0,-3.921474935767478,-7.278081619959768
285.png,0.09999999999999999,0.0,-3.9112753791840538,-7.277999462883497
286.png,0.09999999999999999,0.0,-3.897675799564138,-7.277889809050862
287.png,0.09999999999999999,0.0,-3.8908760637011675,-7.277834950578475
288.png,0.09999999999999999,0.0,-3.8636769645905775,-7.277615164072261
289.png,0.09999999999999999,0.0,-3.8296782931206907,-7.277339862912782
290.png,0.09999999999999999,0.0,-3.8296782931206907,-7.277339862912782
291.png,0.09999999999999999,0.0,-3.826278388389786,-7.277312288296815
292.png,0.09999999999999999,0.0,-3.7990792728560088,-7.277091453208484
293.png,0.09999999999999999,0.0,-3.785479819980669,-7.276980893640662
294.png,0.09999999999999999,0.0,-3.7752800907474207,-7.276897866585358
295.png,0.09999999999999999,0.0,-3.7650805362916144,-7.276814809475343
296.png,0.09999999999999999,0.0,-3.75148098182561,-7.2767039488650225
297.png,0.09999999999999999,0.0,-3.748081143003545,-7.276676223527494
298.png,0.09999999999999999,0.0,-3.744681253887442,-7.2766484901949635
299.png,0.09999999999999999,0.0,-3.7412813362032216,-7.276620736699134
300.png,0.09999999999999999,0.0,-3.7344815356247394,-7.276565205117681
301.png,0.09999999999999999,0.0,-3.7208821158154013,-7.276454103225458
302.png,0.09999999999999999,0.0,-3.700482830072605,-7.27628724113699
303.png,0.09999999999999999,0.0,-3.6834834948566315,-7.276147983511305
304.png,0.09999999999999999,0.0,-3.6732837684199886,-7.276064337521299
305.png,0.09999999999999999,0.0,-3.6698839252632296,-7.276036440680345
306.png,0.09999999999999999,0.0,-3.659684351485295,-7.275952739227196
307.png,0.09999999999999999,0.0,-3.6358851909537973,-7.275757131612423
308.png,0.09999999999999999,0.0,-3.622285700398505,-7.275645223315116
309.png,0.09999999999999999,0.0,-3.61208603367176,-7.2755611662704585
310.png,0.09999999999999999,0.0,-3.5984866072790265,-7.275449080489146
311.png,0.09999999999999999,0.0,-3.5848870270501796,-7.275336839972414
312.png,0.09999999999999999,0.0,-3.574687453452627,-7.275252592261871
313.png,0.09999999999999999,0.0,-3.561087925751982,-7.275140172876059
314.png,0.09999999999999999,0.0,-3.5440884933083447,-7.274999472612017
315.png,0.09999999999999999,0.0,-3.527089077428984,-7.274858605223882
316.png,0.09999999999999999,0.0,-3.527089077428984,-7.274858605223882
317.png,0.09999999999999999,0.0,-3.5236892252723133,-7.274830410117395
318.png,0.09999999999999999,0.0,-3.520289400010302,-7.274802219857895
319.png,0.09999999999999999,0.0,-3.513489666897591,-7.274745806635551
320.png,0.09999999999999999,0.0,-3.489690567218149,-7.274548090597327
321.png,0.09999999999999999,0.0,-3.4828907487489658,-7.274491534480537
322.png,0.09999999999999999,0.0,-3.4760910787432686,-7.274434980965795
323.png,0.09999999999999999,0.0,-3.455691870075917,-7.274265074820162
324.png,0.09999999999999999,0.0,-3.42849290530082,-7.274038141438848
325.png,0.09999999999999999,0.0,-3.4148933997174957,-7.273924514061603
326.png,0.09999999999999999,0.0,-3.3978939759007467,-7.273782304740684
327.png,0.09999999999999999,0.0,-3.3978939759007467,-7.273782304740684
328.png,0.09999999999999999,0.0,-3.394494122583917,-7.2737538648311935
329.png,0.09999999999999999,0.0,-3.36729517701232,-7.273525934112011
330.png,0.09999999999999999,0.0,-3.357095490031142,-7.2734403187804
331.png,0.09999999999999999,0.0,-3.3298965716867186,-7.27321178661515
332.png,0.09999999999999999,0.0,-3.3298965716867186,-7.27321178661515
333.png,0.09999999999999999,0.0,-3.316297024346592,-7.273097326528802
334.png,0.09999999999999999,0.0,-3.2788985138477105,-7.272782032508057
335.png,0.09999999999999999,0.0,-3.2720987358221554,-7.272724629643961
336.png,0.09999999999999999,0.0,-3.2618992301304233,-7.272638457190098
337.png,0.09999999999999999,0.0,-3.25169953489399,-7.272552200932092
338.png,0.09999999999999999,0.0,-3.2381001324677396,-7.272437115619265
339.png,0.09999999999999999,0.0,-3.227900496690145,-7.272350740519922
340.png,0.09999999999999999,0.0,-3.227900496690145,-7.272350740519922
341.png,0.09999999999999999,0.0,-3.1973017237564774,-7.27209118767393
342.png,0.09999999999999999,0.0,-3.1973017237564774,-7.27209118767393
343.png,0.09999999999999999,0.0,-3.193901792513117,-7.272062294012881
344.png,0.09999999999999999,0.0,-3.190501887538683,-7.272033434448817
345.png,0.09999999999999999,0.0,-3.183702234563518,-7.271975662213934
346.png,0.09999999999999999,0.0,-3.173502562839276,-7.271888912563805
347.png,0.09999999999999999,0.0,-3.149703440475057,-7.271686326472646
348.png,0.09999999999999999,0.0,-3.142903772852966,-7.2716283853098655
349.png,0.09999999999999999,0.0,-3.1395039240666662,-7.271599407950421
350.png,0.09999999999999999,0.0,-3.129304251921956,-7.271512383032308
351.png,0.09999999999999999,0.0,-3.09870550396514,-7.2712510460433375
352.png,0.09999999999999999,0.0,-3.074906501909819,-7.271047361434976
353.png,0.09999999999999999,0.0,-3.06470679232821,-7.270959946061748
354.png,0.09999999999999999,0.0,-3.0511074268389593,-7.270843331017417
355.png,0.09999999999999999,0.0,-3.040907781591574,-7.27075579700288
356.png,0.09999999999999999,0.0,-3.0171087409814286,-7.270551290910967
357.png,0.09999999999999999,0.0,-2.996709584277444,-7.270375711126389
358.png,0.09999999999999999,0.0,-2.996709584277444,-7.270375711126389
359.png,0.09999999999999999,0.0,-2.9865099620429096,-7.270287829968838
360.png,0.09999999999999999,0.0,-2.969510690272121,-7.270141228630468
361.png,0.09999999999999999,0.0,-2.955911174421298,-7.270023814127537
362.png,0.09999999999999999,0.0,-2.942311676516159,-7.269906264936864
363.png,0.09999999999999999,0.0,-2.942311676516159,-7.269906264936864
364.png,0.09999999999999999,0.0,-2.9389118089011292,-7.269876883952348
365.png,0.09999999999999999,0.0,-2.928712303214942,-7.269788666697502
366.png,0.09999999999999999,0.0,-2.9185125962860856,-7.269700357268829
367.png,0.09999999999999999,0.0,-2.898113440958961,-7.269523566216989
368.png,0.09999999999999999,0.0,-2.8811141485291274,-7.269376060767149
369.png,0.09999999999999999,0.0,-2.8675147437098114,-7.269257944485617
370.png,0.09999999999999999,0.0,-2.853915242285925,-7.269139677319648
371.png,0.09999999999999999,0.0,-2.843715761804977,-7.269050929101035
372.png,0.09999999999999999,0.0,-2.8301162637196517,-7.2689324791378755
373.png,0.09999999999999999,0.0,-2.806317285189154,-7.268724932607084
374.png,0.09999999999999999,0.0,-2.806317285189154,-7.268724932607084
375.png,0.09999999999999999,0.0,-2.8029174342931777,-7.268695260013458
376.png,0.09999999999999999,0.0,-2.799517539061046,-7.268665572841967
377.png,0.09999999999999999,0.0,-2.7859180895439453,-7.268546771406267
378.png,0.09999999999999999,0.0,-2.7791184176154853,-7.268487307632247
379.png,0.09999999999999999,0.0,-2.7757184931728007,-7.268457562240217
380.png,0.09999999999999999,0.0,-2.7723185782839836,-7.268427831075266
381.png,0.09999999999999999,0.0,-2.7621190825596744,-7.268338580893833
382.png,0.09999999999999999,0.0,-2.748519575310859,-7.268219448283616
383.png,0.09999999999999999,0.0,-2.7247205659973734,-7.268010734005133
384.png,0.09999999999999999,0.0,-2.680522396519756,-7.267622208905201
385.png,0.0,0.0,-6.999942346999241,-7.30000886322385
386.png,0.0,0.0,-6.999942346999241,-7.30000886322385
387.png,0.0,0.0,-6.999942254282356,-7.300008871994117
388.png,0.005,0.0,-6.999942130792464,-7.300008883249839
389.png,0.03,0.0,-6.996631416261299,-7.300520182417384
390.png,0.04499999999999999,0.0,-6.985267338968899,-7.302275036011532
391.png,0.04499999999999999,0.0,-6.985267338968899,-7.302275036011532
392.png,0.059999999999999984,0.0,-6.9802522004133705,-7.303049437251323
393.png,0.06499999999999999,0.0,-6.970364264915745,-7.304576194848347
394.png,0.06499999999999999,0.0,-6.96817909041232,-7.304913574724258
395.png,0.06999999999999999,0.0,-6.965994999486875,-7.305250812695983
396.png,0.09,0.0,-6.942186519504451,-7.308926692228523
397.png,0.09,0.0,-6.93010166432178,-7.310792355037043
398.png,0.09,0.0,-6.927077316450908,-7.311259266317098
