image,velocity,angular_velocity,x,y
124.png,0.08,0.0,-4.901862255923642,-7.297713800742827
125.png,0.08,0.0,-4.885541148073039,-7.297691718806547
126.png,0.08,0.0,-4.869220062247474,-7.29766930387006
127.png,0.08,0.0,-4.852899001924495,-7.297647053974264
128.png,0.08,0.0,-4.828417333659122,-7.297613440975256
129.png,0.08,0.0,-4.817536632441372,-7.297598426442038
130.png,0.08,0.0,-4.801215482981298,-7.2975758408930105
131.png,0.08,0.0,-4.7876145608876515,-7.297557008976331
132.png,0.08,0.0,-4.76857327787974,-7.297530520591681
133.png,0.08,0.0,-4.754972403395088,-7.297511550463406
134.png,0.08,0.0,-4.730490787161474,-7.2974773669224655
135.png,0.08,0.0,-4.706009096800393,-7.29744296553575
136.png,0.08,0.0,-4.686967862186285,-7.297416149218841
137.png,0.08,0.0,-4.659766030582285,-7.297377594103265
138.png,0.08,0.0,-4.643444896153756,-7.2973543842831186
139.png,0.08,0.0,-4.629844003239546,-7.297334990636665
140.png,0.08,0.0,-4.613522916267768,-7.297311717076555
141.png,0.08,0.0,-4.597201781525618,-7.297288259657589
142.png,0.08,0.0,-4.5808807364569955,-7.297264856083378
143.png,0.08,0.0,-4.559119265530127,-7.297233472817268
144.png,0.08,0.0,-4.534637627300188,-7.297197994140331
145.png,0.08,0.0,-4.518316546185881,-7.2971742593742945
146.png,0.08,0.0,-4.491114718418033,-7.297134512774991
147.png,0.08,0.0,-4.47479361188361,-7.297110672429786
148.png,0.08,0.0,-4.458472519142208,-7.297086622595837
149.png,0.08,0.0,-4.439431249733055,-7.2970587101391216
150.png,0.08,0.0,-4.423110110137827,-7.297034508110937
151.png,0.08,0.0,-4.406789081411819,-7.29701037240488
152.png,0.08,0.0,-4.387747799708359,-7.296982057731617
153.png,0.08,0.0,-4.368706495027382,-7.296953593143082
154.png,0.08,0.0,-4.346945067263508,-7.2969210327013165
155.png,0.08,0.0,-4.327903732525525,-7.296892527929974
156.png,0.08,0.0,-4.308862536818988,-7.296863774344975
157.png,0.08,0.0,-4.289821211322862,-7.29683506377638
158.png,0.08,0.0,-4.268059765874201,-7.296802086463203
159.png,0.08,0.0,-4.251738673765726,-7.296777184021205
160.png,0.08,0.0,-4.224536832638201,-7.29673569044297
161.png,0.08,0.0,-4.210935917864684,-7.296714791023449
162.png,0.08,0.0,-4.1918946658141385,-7.296685643695934
163.png,0.08,0.0,-4.175573582545422,-7.296660408363837
164.png,0.08,0.0,-4.153812123457233,-7.296626777051188
165.png,0.08,0.0,-4.137491036800204,-7.296601592598022
166.png,0.08,0.0,-4.121169943771317,-7.296576118372239
167.png,0.08,0.0,-4.102128674498499,-7.296546499538441
168.png,0.08,0.0,-4.083087413015225,-7.2965166701187805
169.png,0.08,0.0,-4.064046102335143,-7.296486894145426
170.png,0.0,0.0,-4.062499227381474,-7.296484412890115
171.png,0.01,0.0,-4.06215988571939,-7.296483855421265
172.png,0.02,0.0,-4.057404453831591,-7.296476340197236
173.png,0.03,0.0,-4.051117539934948,-7.29646635088967
174.png,0.039999999999999994,0.0,-4.042960653492934,-7.296453257432353
175.png,0.04,0.0,-4.034799499211678,-7.296440162344104
176.png,0.04,0.0,-4.026638441184756,-7.2964270059635
177.png,0.05,0.0,-4.012531160653788,-7.29640428436554
178.png,0.05,0.0,-4.002330065307369,-7.296387843413236
179.png,0.05,0.0,-3.990428773179802,-7.296368548287453
180.png,0.05,0.0,-3.980227678032349,-7.296351926690697
181.png,0.05,0.0,-3.970026540060477,-7.2963353725452125
182.png,0.05,0.0,-3.9598254959698584,-7.296318673470149
183.png,0.05,0.0,-3.949624389544292,-7.29630197253713
184.png,0.05,0.0,-3.9360229377746996,-7.296279660092421
185.png,0.05,0.0,-3.925821800807789,-7.296262808313174
186.png,0.05,0.0,-3.913920553190132,-7.296243140442256
187.png,0.05,0.0,-3.895218557811029,-7.296212151423845
188.png,0.05,0.0,-3.8850174436663143,-7.296195162904817
189.png,0.05,0.0,-3.8731161577078015,-7.296175220410569
190.png,0.05,0.0,-3.8612148584451944,-7.296155295582933
191.png,0.05,0.0,-3.8425128478923565,-7.29612393482359
192.png,0.05,0.0,-3.830611585612546,-7.296103868128329
193.png,0.05,0.0,-3.8187103115701735,-7.296083777652153
194.png,0.05,0.0,-3.80340863376802,-7.296057730466269
195.png,0.05,0.0,-3.7932075679473414,-7.296040440083799
196.png,0.05,0.0,-3.7830064760437034,-7.2960229641696275
197.png,0.05,0.0,-3.7711051585386266,-7.296002644313461
198.png,0.05,0.0,-3.7609041222696358,-7.295985198540439
199.png,0.05,0.0,-3.7473026466817867,-7.295961823351482
200.png,0.05,0.0,-3.7371015115320847,-7.295944144482206
201.png,0.05,0.0,-3.7252002460365934,-7.295923638413349
202.png,0.05,0.0,-3.709898603828657,-7.295897053538191
203.png,0.05,0.0,-3.6996975530180256,-7.295879387879363
204.png,0.05,0.0,-3.6894963980455127,-7.295861500051121
205.png,0.05,0.0,-3.6775951363431196,-7.2958407859832395
206.png,0.05,0.0,-3.6673940619735905,-7.295822875885862
207.png,0.05,0.0,-3.657192981134102,-7.295804939347704
208.png,0.05,0.0,-3.6384909626572313,-7.295771941284503
209.png,0.05,0.0,-3.6282898376822805,-7.2957539525688455
210.png,0.05,-0.05,-3.619788888388248,-7.295738838175559
211.png,0.05,-0.1,-3.6078625169060565,-7.295766651383538
212.png,0.05,-0.1,-3.5959170603177144,-7.29603884569807
213.png,0.05,-0.1,-3.5839809839366574,-7.296592665866483
214.png,0.05,-0.1,-3.572060734393467,-7.297427728200907
215.png,0.05,-0.1,-3.5635595485500198,-7.298196175915724
216.png,0.05,-0.1,-3.5465680928252103,-7.300157658675378
217.png,0.05,-0.1,-3.531363088260553,-7.302392636851637
218.png,0.05,-0.1,-3.5145664329403905,-7.305414865432538
219.png,0.05,-0.1,-3.504540839191453,-7.307497768090101
220.png,0.05,-0.1,-3.4962198044470436,-7.309387225340103
221.png,0.05,-0.1,-3.481327090536628,-7.3131389193005845
222.png,0.05,-0.1,-3.464922160498228,-7.317832502711956
223.png,0.05,-0.1,-3.451918306377154,-7.321982069291996
224.png,0.05,-0.1,-3.442241687855259,-7.325322645183595
225.png,0.05,-0.1,-3.4310407237051823,-7.329465337443033
226.png,0.05,-0.1,-3.4199409850227847,-7.333870346209906
227.png,0.05,-0.1,-3.4105121053624545,-7.337852851927948
228.png,0.05,-0.1,-3.3996165905650195,-7.342738441715712
229.png,0.05,-0.1,-3.388839775960002,-7.347879143020357
230.png,0.05,-0.1,-3.379701486180032,-7.352486281139817
231.png,0.05,-0.1,-3.3706584456207596,-7.357276961355733
232.png,0.05,-0.1,-3.363198128631135,-7.361407951895906
233.png,0.05,-0.1,-3.3528732168216333,-7.36740115657102
234.png,0.05,-0.1,-3.3426929457205983,-7.373635788528461
235.png,0.05,-0.1,-3.3340864245831536,-7.3791695516704845
236.png,0.05,-0.1,-3.3199971571985283,-7.388775175541212
237.png,0.05,-0.1,-3.311702096772691,-7.394764393663524
238.png,0.05,-0.1,-3.303530249240056,-7.400920043837537
239.png,0.05,-0.1,-3.2926353870571887,-7.409500524865
240.png,0.05,-0.1,-3.284729560179849,-7.416052172914898
241.png,0.05,-0.1,-3.2756741473675075,-7.4238946389675045
242.png,0.05,-0.1,-3.2668047586330218,-7.431947282604015
243.png,0.05,-0.1,-3.2581264161059225,-7.440205772514469
244.png,0.05,-0.1,-3.2508440050945597,-7.447445399305856
245.png,0.05,-0.1,-3.243708963198319,-7.454830335580713
246.png,0.05,-0.1,-3.234430471062012,-7.464898368173245
247.png,0.05,-0.1,-3.2287707608863836,-7.47131662210064
248.png,0.05,-0.1,-3.2221234377690227,-7.4791432308652634
249.png,0.05,-0.1,-3.2156365681587973,-7.487103130491407
250.png,0.05,-0.1,-3.2103483832944395,-7.493841830356242
251.png,0.05,-0.1,-3.2040333946197497,-7.502140538800016
252.png,0.05,-0.1,-3.1970420887442206,-7.511814408712835
253.png,0.05,-0.1,-3.1912314572700065,-7.520235066989554
254.png,0.05,-0.1,-3.185591216889855,-7.5287711353112785
255.png,0.05,-0.1,-3.17922911565691,-7.5388709359653046
256.png,0.05,-0.1,-3.1739652428803593,-7.547644952615377
257.png,0.05,-0.1,-3.167222559531895,-7.5595051925445675
258.png,0.05,-0.1,-3.1623748426571443,-7.56851689643769
259.png,0.05,-0.1,-3.1592437440966457,-7.574578212537705
260.png,0.05,-0.1,-3.1539600323535373,-7.585284714964316
261.png,0.05,-0.1,-3.1496314315937606,-7.59455839150238
262.png,0.05,-0.1,-3.144817018142517,-7.605485276372874
263.png,0.05,-0.1,-3.14089463893388,-7.614939091201424
264.png,0.05,-0.1,-3.1359603894234773,-7.627663474572973
265.png,0.05,-0.1,-3.132483416614821,-7.637291166986942
266.png,0.05,-0.1,-3.1291998530106735,-7.646987079369802
267.png,0.05,-0.1,-3.1261109327497345,-7.656747070306091
268.png,0.05,-0.1,-3.1232179191380447,-7.666567400933105
269.png,0.05,-0.1,-3.120091980571831,-7.6780952818019115
270.png,0.05,-0.1,-3.1176273213980332,-7.688032632451637
271.png,0.05,-0.1,-3.115004073168288,-7.699686208731899
272.png,0.05,-0.1,-3.112972728643124,-7.709721903741956
273.png,0.05,-0.1,-3.109772060907331,-7.728219241177743
274.png,0.05,-0.1,-3.1074397541225665,-7.745163204864906
275.png,0.05,-0.1,-3.105990673304781,-7.758743447745278
276.png,0.05,-0.1,-3.1051494714111443,-7.768950844871197
277.png,0.05,-0.1,-3.1044333122909986,-7.780877765726174
278.png,0.05,-0.05,-3.1040461127643315,-7.791111645830974
279.png,0.05,0.0,-3.103784697118695,-7.803022900880687
280.png,0.05,0.0,-3.103546428302383,-7.81492071851369
281.png,0.05,0.0,-3.1032422026410487,-7.830217992621481
282.png,0.05,0.0,-3.1029403365255277,-7.845515332718596
283.png,0.05,0.0,-3.102707046665666,-7.857413322775667
284.png,0.05,0.0,-3.102475117095606,-7.86931133050782
285.png,0.05,0.0,-3.102244602177676,-7.88120937371282
286.png,0.05,0.0,-3.102015337039163,-7.893107452741137
287.png,0.05,0.0,-3.1018197986476816,-7.903305881764045
288.png,0.05,0.0,-3.1016254532654584,-7.9135043436804615
289.png,0.05,0.0,-3.1013998221961514,-7.925402497186242
290.png,0.05,0.0,-3.1012073464601233,-7.935601007829095
291.png,0.05,0.0,-3.100984267170615,-7.94749927200341
292.png,0.05,0.0,-3.100762350758146,-7.959397447774022
293.png,0.05,0.0,-3.1005731180111726,-7.96959601226574
294.png,0.05,0.0,-3.1003849236743526,-7.979794466640835
295.png,0.05,0.0,-3.1001977203352578,-7.989993021098033
296.png,0.05,0.0,-3.0999805103789666,-8.001891278699041
297.png,0.05,0.0,-3.09976448302922,-8.013789541686847
298.png,0.05,0.0,-3.099549718865565,-8.025687877339069
299.png,0.05,0.0,-3.099336299056419,-8.037586207362347
300.png,0.05,0.0,-3.099184638964034,-8.04608497084759
301.png,0.05,0.0,-3.098913235836435,-8.061382927819396
302.png,0.05,0.0,-3.098703547758283,-8.073281305252895
303.png,0.05,0.0,-3.098494998983417,-8.085179789384751
304.png,0.05,0.0,-3.0982288004123557,-8.100477827010797
305.png,0.05,0.0,-3.098023053221609,-8.112376394509052
306.png,0.05,0.0,-3.0978769077696704,-8.120875329266168
307.png,0.05,0.0,-3.0977023098069427,-8.13107420319953
308.png,0.05,0.0,-3.097499683562592,-8.142972773715373
309.png,0.05,0.0,-3.0972983159792427,-8.15487141270748
310.png,0.05,0.0,-3.0971266393322954,-8.16507023005141
311.png,0.05,0.0,-3.0969558836140405,-8.175269067924793
312.png,0.05,0.0,-3.0967294880052734,-8.188867503251101
313.png,0.05,0.0,-3.096532739193878,-8.200766139384639
314.png,0.05,0.0,-3.0963649724149964,-8.210964940684212
315.png,0.05,0.0,-3.096142643948587,-8.224563409074895
316.png,0.05,0.0,-3.0959768482371652,-8.234762288109291
317.png,0.05,0.0,-3.0958119930039363,-8.244961128874541
318.png,0.05,0.0,-3.0956206462037335,-8.256859783409624
319.png,0.05,0.0,-3.0954575990810915,-8.267058750145502
320.png,0.05,0.0,-3.0952414285215752,-8.28065729453702
321.png,0.05,0.0,-3.0949999129673476,-8.295955742584441
322.png,0.05,0.0,-3.094813363329753,-8.307854607761584
323.png,0.05,0.0,-3.094680888036295,-8.316353761768429
324.png,0.05,0.0,-3.0944962743549613,-8.328252660301665
325.png,0.05,0.0,-3.0943127261532566,-8.340151594417705
326.png,0.05,0.0,-3.0941562353151943,-8.350350664958304
327.png,0.05,0.0,-3.0940007343373033,-8.36054973534107
328.png,0.05,0.0,-3.0938458093582732,-8.370748887280529
329.png,0.05,0.0,-3.0936151922432584,-8.386047484778706
330.png,0.05,0.0,-3.0933861671059026,-8.401346148695602
331.png,0.05,0.0,-3.0932346339633847,-8.411545180727577
332.png,0.05,0.0,-3.0930335997709415,-8.42514400021345
333.png,0.05,0.0,-3.092883838310572,-8.43534309343119
334.png,0.05,0.0,-3.0927100219482893,-8.447242062529403
335.png,0.05,0.0,-3.0925373208486486,-8.459141023568563
336.png,0.05,0.0,-3.0922923356494643,-8.476139544144266
337.png,0.05,0.0,-3.0920495025931607,-8.493138250701348
338.png,0.05,0.0,-3.0918566715167657,-8.506737194906899
339.png,0.05,0.0,-3.091689067240099,-8.518636270836712
340.png,0.05,0.0,-3.091546175351616,-8.5288355735804
341.png,0.05,0.0,-3.0913804492345185,-8.54073471694377
342.png,0.05,0.0,-3.091239154536495,-8.550934039059756
343.png,0.05,0.0,-3.091075309848161,-8.56283319845626
344.png,0.05,0.0,-3.0909123708149275,-8.574732422065306
345.png,0.05,0.0,-3.0907736060049498,-8.584931708558003
346.png,0.05,0.0,-3.09063547848625,-8.595131062714762
347.png,0.05,0.0,-3.0904981348693,-8.605330307389858
348.png,0.05,0.0,-3.090361528413697,-8.61552964867463
349.png,0.05,0.0,-3.0902030215720035,-8.62742880700074
350.png,0.05,0.0,-3.0900903151205834,-8.635928246414926
351.png,0.05,0.0,-3.0899335629112477,-8.647827416317591
352.png,0.05,0.0,-3.089799814004134,-8.658026701334721
353.png,0.05,0.0,-3.089644829258003,-8.669925957270422
354.png,0.05,0.0,-3.0894907096359367,-8.681825126200918
355.png,0.05,0.0,-3.0892939484445163,-8.697124194415576
356.png,0.05,0.0,-3.0891418852302395,-8.70902348096671
357.png,0.05,0.0,-3.0890124019998497,-8.719222909765712
358.png,0.05,0.0,-3.088883476339326,-8.729422322123373
359.png,0.05,0.0,-3.088734099840127,-8.741321724614368
360.png,0.05,0.0,-3.0886065519278105,-8.751521207303032
361.png,0.05,0.0,-3.088479925922271,-8.761720700962002
362.png,0.05,0.0,-3.088353872855945,-8.771920217596161
363.png,0.05,-0.1,-3.088195823656008,-8.787240129476027
364.png,0.05,-0.1,-3.088270618196065,-8.797480751606438
365.png,0.05,-0.1,-3.088690701614571,-8.8111290209797
366.png,0.05,-0.1,-3.0894745146863847,-8.824761721501643
367.png,0.05,-0.1,-3.090299197591984,-8.83497055770544
368.png,0.05,-0.1,-3.0913256314366238,-8.845161605283252
369.png,0.05,-0.1,-3.0925499853688887,-8.855344470273849
370.png,0.05,-0.1,-3.0939670753058146,-8.865505838704934
371.png,0.05,-0.1,-3.0955912633747293,-8.875616556179526
372.png,0.05,-0.1,-3.098074745700836,-8.889042102109379
373.png,0.05,-0.1,-3.1005448968575804,-8.900730364488751
374.png,0.05,-0.1,-3.1032911190881833,-8.912356451184753
375.png,0.05,-0.1,-3.1072255609137285,-8.927202427208233
376.png,0.05,-0.1,-3.111610992520095,-8.941920758212241
377.png,0.05,-0.1,-3.114783534010869,-8.951655039111692
378.png,0.05,-0.1,-3.1181535674254905,-8.961322282999712
379.png,0.05,-0.1,-3.122952167748583,-8.974100424073152
380.png,0.05,-0.1,-3.126778190270037,-8.983595117443208
381.png,0.05,-0.1,-3.130797041379268,-8.99300922174495
382.png,0.05,-0.1,-3.13718360493163,-9.006970505014587
383.png,0.05,-0.1,-3.141677479926886,-9.016165962264324
384.png,0.05,-0.1,-3.1471564921611574,-9.026774477323235
385.png,0.05,-0.1,-3.1520528755767754,-9.035760846165159
386.png,0.05,-0.1,-3.1571317842197986,-9.044644863959823
387.png,0.05,-0.1,-3.1641840050218653,-9.05632452097226
388.png,0.05,-0.1,-3.167828807188313,-9.062090927013262
389.png,0.05,-0.1,-3.175352362703856,-9.073471534726966
390.png,0.05,-0.1,-3.184183116927828,-9.086023693689073
391.png,0.05,-0.1,-3.191314811087746,-9.095595392602142
392.png,0.05,-0.1,-3.19660750121133,-9.102440571622118
393.png,0.05,-0.1,-3.208533273583183,-9.117067094610654
394.png,0.05,-0.1,-3.2174975344280043,-9.12740949604797
395.png,0.05,-0.1,-3.2255512385000644,-9.136273626466176
396.png,0.05,-0.1,-3.232608630238181,-9.143729010618257
397.png,0.05,-0.1,-3.241020162623113,-9.15225555581783
398.png,0.05,-0.1,-3.2483805803078987,-9.159412860652198
399.png,0.05,-0.1,-3.257141263936045,-9.167581419284092
400.png,0.05,-0.1,-3.272585865800557,-9.18111257812444
401.png,0.05,-0.1,-3.2831748716294955,-9.189789134959403
402.png,0.05,-0.1,-3.2954655629973417,-9.19932496666118
403.png,0.05,-0.1,-3.305106529629912,-9.206363969819328
404.png,0.05,-0.1,-3.3149100661688076,-9.213175081758358
405.png,0.05,-0.1,-3.323438134757391,-9.218829233900173
406.png,0.05,-0.1,-3.332077734074358,-9.224311474403232
407.png,0.05,-0.1,-3.3393599220885064,-9.228747335456603
408.png,0.05,-0.1,-3.3556339388705116,-9.238076057415553
409.png,0.05,-0.1,-3.3661632387743636,-9.243700723521883
410.png,0.05,-0.1,-3.3783529855621914,-9.249828066303017
411.png,0.05,-0.1,-3.390701238520968,-9.255630864749614
412.png,0.05,-0.1,-3.401629376105197,-9.260439314955462
413.png,0.05,-0.1,-3.411083337771885,-9.264359046129611
414.png,0.05,-0.1,-3.420613699038966,-9.26809089319429
415.png,0.05,-0.1,-3.4302166380175207,-9.271633503359018
416.png,0.05,-0.1,-3.4350441756923638,-9.273333351776333
417.png,0.05,-0.1,-3.449625072890112,-9.278145428023514
418.png,0.05,-0.1,-3.457785848159476,-9.280631192688425
419.png,0.05,-0.1,-3.4676316431889194,-9.283435958744862
420.png,0.05,-0.1,-3.4725750222866587,-9.284765140562595
421.png,0.05,-0.1,-3.4908083884270935,-9.289218509917216
422.png,0.05,-0.1,-3.5008190102441032,-9.291367562296642
423.png,0.05,-0.1,-3.5108705964746147,-9.293317741528918
424.png,0.05,-0.1,-3.520959264433604,-9.295068071905677
425.png,0.05,-0.1,-3.5310811762443817,-9.296617683389204
426.png,0.05,-0.1,-3.5463564074621265,-9.2985845387294
427.png,0.05,-0.1,-3.558249032640252,-9.299771639348748
428.png,0.05,-0.1,-3.5701669725728107,-9.300663907745474
429.png,0.05,-0.1,-3.580397090894058,-9.301196366312363
430.png,0.05,-0.1,-3.58892920050616,-9.301477816963924
431.png,0.05,-0.1,-3.5991724241368193,-9.301622886607198
432.png,0.05,0.0,-3.6145114506489695,-9.301501053894471
433.png,0.05,0.0,-3.62811534918574,-9.301320330051665
434.png,0.05,0.0,-3.6451199991426724,-9.301097678147366
435.png,0.05,0.0,-3.657023034710125,-9.300944028102801
436.png,0.05,0.0,-3.6672255776206035,-9.300813767061078
437.png,0.05,0.0,-3.680828826021445,-9.30064193177578
438.png,0.05,0.0,-3.697832815484802,-9.300430316271045
439.png,0.05,0.0,-3.7131364161717437,-9.300242841403684
440.png,0.05,0.0,-3.7233389071637752,-9.300119330976546
441.png,0.05,0.0,-3.735241927119662,-9.299976816251657
442.png,0.05,0.0,-3.743744237579623,-9.299876017877516
443.png,0.05,0.0,-3.7556475383966994,-9.299736296852283
444.png,0.05,0.0,-3.7658505090932803,-9.299617769650663
445.png,0.05,0.0,-3.7760536134153355,-9.299500385694353
446.png,0.05,0.0,-3.7845562699645785,-9.299403454761267
447.png,0.05,0.0,-3.7947595143317265,-9.299288212474025
448.png,0.05,0.0,-3.8049628174277244,-9.299174062242267
449.png,0.05,0.0,-3.8151660460274437,-9.299060993225348
450.png,0.05,0.0,-3.825369308787584,-9.298949012353523
451.png,0.05,0.0,-3.8355724844969834,-9.298838105202194
452.png,0.05,0.0,-3.847476041885838,-9.298710020582265
